year,state_county,yrly_new_props,cur_props,.dec_2000_total_occupied,.dec_2000_total_renter_occupied,.dec_2000_total_vacant,.dec_2000_total_pop_occupied,.dec_2000_total_pop_renter_occupied,.dec_2000_total_pop,.dec_2000_avg_household_size,.dec_2000_median_age,.dec_2000_median_income,.acs_2010_total_pop,.acs_2010_total_pop_occupied,.acs_2010_total_pop_renter_occupied,.acs_2010_total_vacant,.acs_2010_median_income,.acs_2010_median_age,.acs_2020_total_pop,.acs_2020_total_pop_occupied,.acs_2020_total_pop_renter_occupied,.acs_2020_total_vacant,.acs_2020_median_income,.acs_2020_median_age
2002,01089,0,3,109955,71562,10333,269442,1673,276700,2.45,35.7,54360,323080,229394,51845,14919,27434,41.9,367686,253934,66653,12472,34448,42.4
2002,01097,0,5,150179,114178,14922,391775,2216,399843,2.61,34.4,40378,408620,277806,85307,22451,21219,41.5,413977,265768,108740,26764,26718,41.4
2002,01117,0,1,54631,21783,4671,141618,340,143293,2.59,34.9,64105,187880,151563,18339,7001,33737,41.4,216350,173688,26402,7334,38721,42.8
2002,04013,1,57,1132886,935341,117345,3027366,19268,3072149,2.67,33,51827,3751410,2455006,696464,214163,29318,39.7,4412779,2774692,1120478,169096,34032,40.6
2002,04019,0,19,332350,268332,34387,821712,6475,843746,2.47,35.7,44446,964462,620612,177488,53512,24252,41.3,1038476,658573,227610,52294,28683,40.2
2002,04021,0,0,61364,40608,19790,164497,182,179727,2.68,37.1,39548,329297,227329,42216,30675,26759,40.3,447559,313104,77474,29498,30021,41.6
2002,06001,1,42,523366,596975,16817,1416006,108058,1443741,2.71,34.5,65857,1477980,845723,424243,45512,32912,41.1,1661584,910901,573771,32593,45882,41.2
2002,06013,1,30,344129,273927,10448,937479,26038,948816,2.72,36.4,73039,1024809,708752,199710,28695,36383,43.2,1147788,758162,297547,16768,43768,43.7
2002,06037,4,167,3133774,4654845,137135,9344086,474146,9519338,2.98,32,46452,9758256,4869411,3674697,207847,25094,40.1,10040682,4805674,4306048,227286,31048,40.8
2002,06041,0,4,100650,80929,4340,235803,4034,247289,2.34,41.3,88934,248601,157361,59016,7803,42591,46.9,259441,162962,68233,7419,55546,48.9
2002,06053,0,3,121236,175207,10472,380786,8784,401762,3.14,31.7,51169,407435,202380,133845,13870,24350,39.7,432977,205673,175034,13907,30484,40.6
2002,06055,0,1,45402,42885,3152,119046,688,124279,2.62,38.3,61410,134051,82828,31953,5127,31367,42.8,138572,85552,39936,6855,38721,44.2
2002,06059,1,49,935287,1101536,34197,2803924,144127,2846289,3,33.3,64611,2965525,1771018,805187,57751,31577,41.1,3170345,1766470,1078447,61243,37499,42.5
2002,06061,0,4,93382,60445,13920,245511,1419,248399,2.63,38,65858,336477,248649,51359,20035,35801,42.7,391799,288811,71461,20369,42751,43.9
2002,06065,4,17,506218,467066,78456,1511034,16278,1545387,2.98,33.1,48409,2109464,1435711,400567,116210,25673,40.4,2437864,1612532,625205,108653,30279,40.9
2002,06067,0,35,453602,482318,21212,1198004,55120,1223499,2.64,33.8,50717,1395144,822679,327932,43486,28281,40.5,1537948,880470,481792,25397,34013,40.5
2002,06071,3,28,528594,578602,72775,1664402,23041,1709434,3.15,30.3,46574,2005287,1277035,443739,95196,24959,39.7,2162532,1263630,674705,81286,28611,39.6
2002,06073,1,28,994677,1186350,45472,2716820,95547,2813833,2.73,33.2,53438,3022468,1647521,876167,93085,30093,39.6,3323970,1770437,1115281,84825,36028,39.6
2002,06075,0,10,329700,441692,16827,756976,103093,776733,2.3,36.5,63545,789172,337354,336655,36604,35640,38.3,874784,371431,384361,36472,54549,37.8
2002,06077,2,10,181629,220112,7531,544827,30499,563598,3,31.9,46919,673613,397218,165002,18209,24660,40.6,751615,420735,249744,14100,30974,40.6
2002,06081,1,15,254103,254197,6473,696711,42296,707161,2.74,36.8,80737,704327,433436,191526,14281,39036,42.5,765623,461152,228795,15405,51281,42.6
2002,06083,0,4,136622,171201,6279,382730,6992,399347,2.8,33.4,54042,416051,207276,123494,10588,24924,39.9,444895,214506,156455,11008,31556,39.7
2002,06085,0,50,565863,635706,13466,1652871,156024,1682585,2.92,34,81717,1739396,1040192,466793,29578,37401,40.6,1924379,1087896,599757,33582,50030,41
2002,06087,0,9,91139,98464,7734,246574,2710,255602,2.71,35,61941,256901,146774,69950,10200,26321,42,273170,154385,82214,9544,34883,42.5
2002,06095,1,10,130403,127279,4110,378568,12026,394542,2.9,33.9,60597,410042,260339,88747,12605,31536,42,444538,269091,127914,7864,37621,41.6
2002,06097,0,7,172403,159118,10750,447512,4891,458614,2.6,37.5,61921,474047,286378,125483,18635,30872,43.4,496801,296790,150543,17540,38515,43.9
2002,06099,1,3,145146,167543,5661,439508,8102,446997,3.03,31.7,44703,509682,310356,119975,13750,23025,40.1,546235,315399,182170,7413,29085,40.2
2002,06111,0,10,243234,242548,8478,739985,10331,753197,3.04,34.2,65285,809080,527351,190153,15093,30637,42,845599,519219,261140,17786,35064,42.7
2002,06113,0,3,59375,74273,2212,161145,9705,168660,2.71,29.5,51623,196418,102563,48973,4561,25718,39,218774,107772,71557,3951,31781,38.7
2002,08001,0,10,128156,101568,4438,360443,2753,363857,2.81,31.4,52517,425330,287769,79673,13809,28772,38.8,509844,341018,115461,6149,35405,39.2
2002,08005,0,11,190909,136259,5926,483120,5446,487967,2.53,34.5,63875,552860,369037,108790,15610,32068,41.6,649980,423795,146174,10946,39611,41.2
2002,08013,0,1,114680,90136,5220,282775,3206,291288,2.47,33.4,70572,290177,186586,47102,8139,30003,40.9,324682,202393,62365,8044,38758,41
2002,08031,1,17,239235,239152,12200,541917,7914,554636,2.27,33.1,48195,578087,311076,155107,27115,27454,37.1,715878,374194,226485,18513,40997,36.5
2002,08035,0,4,60924,17244,2409,175300,310,175766,2.88,33.7,88482,273440,228865,21725,4524,47966,42.2,344280,280290,36942,4394,52391,44.2
2002,08041,2,15,192409,163187,10019,501533,4315,516929,2.61,33,53995,599988,399108,94796,21691,28401,40.6,710499,461764,140850,13758,34407,38.7
2002,08059,0,9,206067,125862,6421,519326,2836,527056,2.52,36.8,67310,528614,384648,77930,11933,34104,43.8,578795,416931,103056,8782,42400,42.1
2002,08069,0,2,97164,72037,8228,244374,1502,251494,2.52,33.2,58866,291162,196072,43475,13204,26593,40.5,350523,230828,68885,10398,33757,39.1
2002,09001,0,7,324232,242954,15234,864591,10770,882567,2.67,37.3,77690,905342,644948,174719,26350,35421,43.9,944306,636361,218684,29259,41747,45.2
2002,09003,1,16,335098,265569,17924,830338,8176,857183,2.48,37.7,62144,887976,596242,187893,24173,31501,43.4,892153,583633,218800,26730,38717,43.3
2002,09005,0,2,71551,36668,7716,179682,633,182193,2.51,39.6,66445,189916,154198,24091,9919,34269,45.7,181143,142590,27988,13460,39349,47.7
2002,09007,0,2,61341,34116,5944,148844,892,155071,2.43,38.6,71319,164774,125074,21785,7046,37863,44.7,162742,120938,26202,8684,43449,46.3
2002,09009,0,8,319040,261131,21692,796334,9018,824008,2.5,37,60549,856688,570958,181737,28724,30588,42.9,855733,543385,217325,35225,36670,43.5
2002,09011,0,1,99835,74097,10839,247208,1888,259088,2.48,37,59857,272360,186902,44824,13188,32239,43.4,266868,178424,56488,14233,37317,43.6
2002,09013,1,3,49431,26651,2139,125311,1271,136364,2.54,35.7,70856,151073,109696,16623,2842,31534,43.1,150947,103908,21937,3920,37981,42.5
2002,10003,1,5,188935,129375,10586,482751,5076,500265,2.56,35,62144,533514,374881,89455,17322,31302,41.6,558306,379744,121033,14811,36961,42.7
2002,11001,1,4,248338,302569,26507,536497,9335,572059,2.16,34.6,46283,584400,246202,214644,36175,35264,37.7,701974,295724,274249,30885,52328,36.5
2002,12009,0,7,198195,112101,23877,466535,1860,476230,2.35,41.4,47571,540583,408062,74461,46165,25686,44.9,594001,442970,104694,44643,29652,45.2
2002,12011,0,60,654445,469653,86598,1603094,9850,1623018,2.45,37.8,50531,1734139,1186498,327174,137960,27170,42.7,1942273,1201782,542789,121440,31010,43.7
2002,12015,0,2,63864,23728,15894,139035,226,141627,2.18,54.3,42653,159385,125463,16391,27431,23895,47.4,185926,146435,26442,26068,26947,49.2
2002,12021,0,8,102973,66605,41563,246587,587,251377,2.39,44.1,54816,316931,228376,56307,75012,28176,44,379345,263068,80167,70371,32201,46
2002,12031,0,13,303747,260002,26031,763204,6109,778879,2.51,34.1,47689,854848,542727,170426,53284,26977,40.3,948651,541695,263988,43380,31453,40.1
2002,12033,0,3,111049,87218,13598,272444,1678,294410,2.45,35.4,41708,297940,186975,52647,22838,21995,40.4,316691,190355,74470,20287,27315,38.8
2002,12035,0,3,21294,8258,3158,49370,82,49832,2.32,50.4,45502,91806,70840,14316,10973,25032,45.1,112854,82475,23751,8776,28000,46
2002,12053,0,0,55425,18381,7302,128693,162,130802,2.32,49.5,37509,170337,137358,17518,12704,22198,44.5,190700,147162,31142,11053,25692,43
2002,12057,0,26,391357,321122,34605,981521,7537,998948,2.51,35.1,48223,1200236,771899,240980,63569,26349,40.5,1451358,869679,387279,50795,31269,40.7
2002,12069,0,0,88413,39249,14417,206761,430,210528,2.34,45.1,42577,291671,223747,39168,24024,24426,43.8,356115,258216,68630,22791,27396,44.1
2002,12071,2,13,188599,105531,56806,435271,920,440888,2.31,45.2,46430,606165,433429,94022,118141,26406,43.5,756570,520664,172607,112336,29562,44.4
2002,12073,0,1,96521,86876,7453,225858,2183,239452,2.34,29.5,52962,270409,147256,54481,13186,23931,37.9,291863,151632,77033,14811,29023,36.6
2002,12081,0,7,112460,70400,25668,257997,652,264002,2.29,43.6,46576,318619,223533,57247,39519,25691,44.4,393847,275475,84287,44615,29953,45.1
2002,12083,0,2,106755,52258,15908,252035,467,258916,2.36,43.8,37473,326833,246773,42971,27298,21810,44.2,360210,255715,73656,25063,25344,44.9
2002,12085,1,2,55288,26105,10183,123375,183,126731,2.23,47.3,53244,144322,108305,20786,18287,26421,46.3,160420,122691,26469,15672,31854,48.5
2002,12086,4,48,776774,860760,75504,2207391,10827,2253362,2.84,35.6,40260,2445374,1438878,674886,153024,21000,41.6,2705528,1442465,981610,130110,25724,43.2
2002,12095,4,35,336286,317776,25063,877513,8963,896344,2.61,33.3,47159,1116094,673544,241380,68755,24892,38.8,1373784,767007,411919,77899,29380,39.7
2002,12097,0,5,60977,53947,11316,170093,1363,172493,2.79,34.6,42061,258531,168434,52450,30297,22618,40.2,363666,231046,99127,46283,25032,40.3
2002,12099,1,43,474175,285163,82253,1111856,4779,1131184,2.34,41.8,53701,1299356,917355,231069,133956,27205,43.4,1482057,977229,362649,124477,31481,44.5
2002,12101,0,5,147566,60074,26151,339393,598,344765,2.3,44.9,39568,456514,350485,57880,39619,23800,42.7,539885,378833,113903,37541,27754,43.7
2002,12103,0,23,414968,245993,66605,898571,5662,921482,2.17,43,46925,918263,635444,169382,97429,25989,44.8,970985,647060,220692,97559,31038,45.3
2002,12105,0,4,187233,126330,39143,471378,1213,483924,2.52,38.6,41442,590116,403365,100254,53858,22914,42,705735,463281,172527,59717,26385,41.1
2002,12109,0,1,49614,25610,8394,120942,228,123135,2.44,40.6,59153,180624,139882,19505,16349,30644,44.5,255410,205428,30033,20239,37043,45.2
2002,12113,0,0,43793,22014,5326,115191,180,117743,2.63,36.8,46929,147838,111311,16329,8199,26132,42.6,179587,132401,26086,7326,31833,42.3
2002,12115,0,8,149937,66383,32530,319484,664,325957,2.13,50.5,50111,376200,282534,54834,56904,26907,46.4,427766,316392,72857,55682,32535,47.7
2002,12117,0,24,139572,98517,7507,361590,2649,365196,2.59,36.2,56895,417330,301028,70933,25644,29385,42.2,466695,308755,108867,13979,34447,42.5
2002,12119,0,0,20779,7155,4416,47078,45,53345,2.27,49.2,36999,85891,66757,5758,9684,21876,50.3,129938,105150,11277,13579,28416,53.8
2002,12127,0,5,184723,101229,27215,428606,1290,443343,2.32,42.4,41767,496053,365450,74730,51203,23276,44.2,546107,375916,119089,42052,27849,44.4
2002,13031,0,0,20743,20268,1999,52393,224,55983,2.53,26.1,42199,67298,35515,16265,3706,16372,36,77719,38031,20166,3529,22941,36.7
2002,13033,0,0,7934,5028,908,21963,4,22243,2.77,33,31660,23083,16651,4444,2029,18455,42.7,22567,15890,5320,2155,26418,42.1
2002,13051,2,3,89865,84433,9818,223998,1222,232048,2.49,34.4,46125,256428,145000,79169,16182,24898,40.2,289649,154105,83752,16366,30121,39.7
2002,13057,0,5,49495,21965,2442,140920,172,141903,2.85,34,66419,206283,165577,23238,5843,32334,41,253780,192439,43173,4286,37888,43.2
2002,13063,0,8,82243,87095,4218,233259,2149,236517,2.84,30.2,46782,260156,152999,61909,17653,25070,39.3,287560,141461,103870,9166,26336,40
2002,13067,0,20,227487,172953,10035,600457,6217,607751,2.64,33.2,67649,677402,477101,108433,26457,32900,40.7,756653,502129,168858,19178,39095,41.7
2002,13073,0,1,31120,14975,2201,88597,426,89288,2.85,35.4,61232,117858,95018,11883,4592,32149,42.9,154257,123010,22080,10420,36817,41.7
2002,13089,1,34,249339,263704,11892,652194,14260,665865,2.62,32.3,54018,685371,391850,165140,37159,28529,39.4,755287,417694,234545,30631,34202,40.6
2002,13097,0,5,32822,20851,2003,91325,344,92174,2.78,33.8,54082,127800,91662,18750,5529,30126,40.7,145063,96699,34896,3250,32492,42.7
2002,13113,0,2,31524,10990,1202,90685,632,91263,2.88,38.2,78853,105344,89089,8539,2522,36626,45.6,113544,92767,13725,2208,42960,46.7
2002,13117,2,5,34565,11916,1940,97678,57,98407,2.83,34.6,74003,163885,140466,15769,5673,39094,42.1,236605,199424,25094,3646,47387,44.2
2002,13121,0,21,321242,350924,27390,784622,9924,816006,2.44,32.7,58143,886982,498501,219621,72661,31521,39.3,1051550,566946,319548,52317,39877,40
2002,13135,0,18,202317,144974,7365,582063,10938,588448,2.88,32.5,66693,778022,560471,121128,26224,30541,40.8,926414,625520,230029,13204,34466,42.4
2002,13139,2,2,47381,42300,3665,136980,527,139277,2.89,32.2,50100,175001,114562,38255,6738,25730,40.3,201434,135802,48215,8989,29241,41.9
2002,13151,1,3,41373,16016,1793,118586,281,119341,2.87,33.4,61607,193717,153990,19489,7799,32488,41.1,229994,165762,44474,4734,35041,43
2002,13153,1,2,40911,32936,3598,108372,555,110765,2.65,34,50384,134880,90118,24627,6697,28755,40.5,155317,105132,33714,5825,33905,40.4
2002,13217,0,1,21997,13685,1036,60931,106,62001,2.77,33.3,49748,96833,71254,13033,3988,25841,40.1,109835,76123,24786,2194,27226,41.9
2002,13223,0,3,28089,10005,1185,81166,30,81678,2.89,31.2,56039,134875,107860,13268,3999,31171,40.1,164440,124142,30621,3084,35406,41.8
2002,13245,0,3,73920,76437,8392,188864,1023,199775,2.55,32.3,38509,198170,105583,49987,11898,21511,39.5,202178,98216,68965,16529,23722,37.3
2002,13247,0,1,24052,17343,1030,69009,488,70111,2.87,35.4,60065,83135,56414,14863,3953,27065,42.5,90155,59661,21686,2393,31986,44.6
2002,13297,0,1,21307,13755,1193,60145,49,60687,2.82,33.9,52386,81491,62649,10063,2751,25585,42.2,93284,69936,17970,2217,31588,43.5
2002,15003,0,6,286450,356213,29538,845211,115027,876156,2.95,35.7,60118,936984,545444,253709,29985,30723,41.4,979682,566755,277984,35860,38373,40.9
2002,17031,3,89,1974181,2035740,121940,5283124,105393,5376741,2.68,33.6,53784,5172848,3201667,1325640,236952,27674,40.1,5169517,3079200,1542338,207015,35336,40.5
2002,17043,1,27,325601,171479,10020,889048,16270,904161,2.73,35.2,79314,911481,711681,113501,20351,35840,43,926005,688124,160856,16907,43245,43.7
2002,17089,1,10,133901,84644,5097,397616,1447,404119,2.97,32.2,66558,502628,390052,67610,9671,30761,41.3,531756,392723,96815,7456,35433,42.6
2002,17093,1,2,18798,7376,721,54352,47,54544,2.89,34.1,69383,105602,90703,8573,2135,39390,39.5,127583,105093,15146,980,42266,41.7
2002,17097,1,15,216297,122723,9622,623378,4353,644356,2.88,33.8,76424,697179,543141,87022,18725,34103,42.7,699682,513534,119884,15997,38923,43.8
2002,17197,0,10,167542,69526,7982,492605,927,502266,2.94,33.3,69608,667977,567737,54126,13786,33645,41.4,689704,564336,86217,12851,39027,43
2002,18003,0,3,128745,80338,10160,326269,1598,331849,2.53,34.1,52708,351332,253938,59294,15750,26935,41.1,375520,265321,72292,12381,31134,40.9
2002,18011,0,0,17081,8069,848,45278,68,46107,2.65,36.9,58879,54796,43945,6438,1394,34066,43.6,66875,54907,7048,1752,43998,43.4
2002,18019,0,1,38751,25807,2425,94894,229,96472,2.45,36.5,47412,107381,77191,18496,3993,26009,41,117410,85261,24501,6114,31273,41.9
2002,18057,0,4,65933,27215,3545,181123,911,182740,2.75,34.1,80239,261244,214694,23662,6535,39514,41.9,330455,262398,43380,6507,47374,42.9
2002,18059,0,2,20718,8764,1032,54933,31,55391,2.65,37.4,63083,68011,55162,6936,2161,31628,42.9,76614,61651,9573,1013,40082,42.8
2002,18081,0,1,42434,21756,2661,111606,263,115209,2.63,34.9,60571,135994,102526,16389,4412,30393,41.8,156148,114552,26038,3818,35437,41.3
2002,18089,0,3,181633,136089,13359,478916,1099,484564,2.64,35.9,50131,494417,351603,90764,25023,24989,42.6,485983,342146,99864,25033,30660,42.9
2002,18097,0,27,352164,311497,35019,841758,5336,860454,2.39,33.6,49387,890976,532601,205906,59642,25180,39.8,957337,542237,298654,47016,30980,39.3
2002,18141,0,1,100743,63106,6270,252145,1275,265559,2.5,34.4,49653,266522,185734,39473,13667,22822,42.1,270881,180803,56778,12670,28584,41.7
2002,19049,1,5,15584,8066,945,40291,57,40750,2.59,35.1,58293,61714,48651,7409,1762,35245,40,90418,68869,13196,2386,47228,39.7
2002,19129,0,1,5324,2522,347,13847,6,14547,2.6,38.1,49592,15157,11917,1529,493,28229,44.3,15023,11478,2045,676,36862,45
2002,19153,0,8,149112,96333,7335,365671,2797,374601,2.45,34.4,56560,419301,304621,57361,11825,30424,40.1,485418,333566,95980,12985,37225,40.2
2002,19181,0,3,14708,6194,581,38956,25,40671,2.65,36,56344,45346,35853,4117,923,30662,42.5,50867,40860,5500,1020,39858,42.2
2002,20045,0,1,38486,38812,1764,91248,1820,99962,2.37,26.6,53991,109052,57130,20144,3094,20875,34.4,121304,62987,29724,3067,27283,35.3
2002,20091,0,19,174570,98676,7042,446108,4585,451086,2.56,35.2,72987,531228,401604,69802,11889,37097,41.7,597574,439232,99728,11197,45092,41.9
2002,20173,0,7,176444,133287,14689,446591,4856,452869,2.53,33.6,51645,486123,336172,83030,17892,26327,40.9,515416,330411,117397,21318,31071,40.8
2002,20209,0,3,59700,55478,6192,156290,875,157882,2.62,32.5,40333,155462,97675,33082,9588,22156,40.2,165447,98510,48731,7839,27558,39.5
2002,21015,0,5,31258,18351,2093,85403,522,85991,2.73,33.4,61114,114723,89238,13743,3441,31605,40.5,132368,101262,19486,2547,37773,43
2002,21029,0,1,22171,9237,989,61005,22,61236,2.75,34.5,49481,72515,59099,8104,1504,26420,40.5,80921,66254,10754,1901,32295,42.9
2002,21067,0,1,108288,100064,7879,247789,3218,260512,2.29,33,53264,288045,164367,56911,11957,25151,38.8,322200,173894,83844,11887,30974,38.7
2002,21073,0,1,19907,14662,1502,45862,192,47687,2.3,37,51052,49067,30488,9970,2043,28156,42.4,50744,30910,11515,1994,32657,41.8
2002,21111,1,14,287012,215671,18823,680809,3985,693604,2.37,36.7,49161,729452,477096,157331,33530,25536,41.3,768419,473025,198383,30761,32123,40.8
2002,21117,0,2,59444,42102,4127,149598,325,151464,2.52,34.5,52953,158034,111259,26858,6856,27982,40.8,166552,115308,33755,5246,33895,40.6
2002,22051,2,5,176234,146160,11673,451109,4702,455466,2.56,35.9,45834,431019,283412,95213,24205,25020,42.2,434903,271584,123172,18178,30904,42.4
2002,22071,0,2,188251,239063,26840,467033,4425,484674,2.48,33.1,32338,295285,145745,83310,44299,20987,40.7,391249,196160,140878,37186,26607,39.6
2002,24003,0,20,178670,106345,8267,473666,3286,489656,2.65,36,69019,527020,388213,71577,13627,39434,42.7,575421,422169,88746,13208,48003,42.3
2002,24005,1,21,299877,207302,13857,736652,9401,754292,2.46,37.7,59998,799195,543651,161600,17633,33627,42.6,828193,548754,195938,22233,40461,43.1
2002,24013,0,2,52503,21729,1757,147316,140,150897,2.81,36.9,66430,167208,139465,16609,2615,35717,44.4,168233,139465,18947,2506,43291,45.3
2002,24021,0,2,70060,39638,2957,190622,917,195277,2.72,35.6,67879,229205,176657,27985,4980,38405,42.8,255955,195847,38290,4880,45373,43.7
2002,24025,0,4,79667,41661,3479,217028,763,218590,2.72,36.2,63868,242888,201142,26526,5377,36607,43.3,253736,203607,33159,5858,43528,44
2002,24027,2,5,90043,52313,2775,244224,5077,247842,2.71,35.5,85422,279366,215459,35630,4656,50038,43.9,322407,241936,54682,4377,58164,44.4
2002,24031,2,30,324565,242712,10067,863910,26900,873341,2.66,36.8,84035,947230,673694,170637,18584,43468,43.6,1047661,700890,239341,17650,50040,44.4
2002,24033,2,27,286610,280150,15768,784158,9725,801515,2.74,33.3,62467,854722,549962,187299,23259,35899,41.1,910551,563315,245174,18773,41402,42.5
2002,24037,0,2,30642,21757,3439,83429,407,86211,2.72,34.2,61397,102086,73560,15992,4288,37963,41.9,113182,80348,20574,4587,43851,41.5
2002,24510,0,11,257996,291010,42481,625401,5266,651154,2.42,35,35438,620538,309742,209230,58223,22997,39.2,602274,292745,220301,51437,31089,37.8
2002,25005,0,6,205411,169648,11507,521004,3192,534678,2.54,36.7,53733,546433,367021,116986,18483,26509,42.1,563301,367943,144293,15678,34629,43.5
2002,25009,1,9,275419,224569,11725,706530,6953,723419,2.57,37.5,63746,735642,502861,156527,21989,31151,43.6,787038,517451,205084,16702,37335,44
2002,25011,0,0,29466,19665,2473,70129,366,71535,2.38,39.5,50915,71523,51855,12508,3089,27276,45.5,70529,50240,14429,3374,32540,46.5
2002,25013,0,2,175288,155176,10588,441799,2462,456228,2.52,36.4,49257,462270,291444,107993,13938,24160,43.4,466647,286562,132988,13221,30381,42.9
2002,25017,2,14,561220,455676,15461,1412506,40274,1465396,2.52,36.4,74194,1479491,980279,297800,34352,36000,42.3,1605899,1026262,378875,29428,48230,42
